









Frequency of observations in the selected location(s).:
Number of taxa: 	412

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
new world sparrow sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060976	0.0038314	0.0164835	0.0139535	0.0254958	0.0372093	0.0516796	0.0562092	0.0295815	0.019883	0.0212766	0.0096	0.0120805	0.0258993	0.0295359	0.0439367	0.0577576	0.0560132	0.0453834	0.0443686	0.0639053	0.0776515	0.0918836	0.1253918	0.1314741	0.1301587	0.0709343	0.0614754	0.0320285	0.0208877	0.0121581	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-breasted Chat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-headed Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0013072	7.215E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bobolink	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077519	0.0091503	0.024531	0.0538012	0.0664894	0.056	0.042953	0.0172662	0.0098453	0.0123023	0.00453	0.0049423	0.0015649	0.0017065	0.0011834	0.0	0.0015	0.0015674	0.001328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Meadowlark	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001292	0.0	7.215E-4	0.0093567	0.0026596	0.0064	0.0	0.0115108	0.0014065	0.0052724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Meadowlark	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0038314	0.010989	0.0186047	0.0169972	0.0124031	0.0090439	0.0130719	0.0180375	0.0292398	0.0199468	0.0256	0.0134228	0.0172662	0.0070323	0.0035149	0.0056625	0.0016474	0.0015649	0.0017065	0.0047337	0.0018939	0.0015314	0.0015674	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western/Eastern Meadowlark	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060976	0.0	0.0015	0.0	0.0	0.0015504	0.001292	0.0	7.215E-4	0.0011696	0.0	0.0016	0.0	0.0014388	0.0014065	0.0	0.0	0.0	0.0	0.0	0.0011834	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Orchard Oriole	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0013072	0.0	0.0	0.0026596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Baltimore Oriole	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0129199	0.0496732	0.0606061	0.0526316	0.0531915	0.0608	0.0308725	0.0201439	0.0098453	0.0175747	0.00453	0.0098847	0.0109546	0.0153584	0.0118343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-winged Blackbird	0.0	0.0	0.0	0.0	0.0081301	0.0	0.0	0.0	0.0	0.0701754	0.1549296	0.1646341	0.2681992	0.271978	0.2348837	0.2875354	0.3364341	0.3268734	0.330719	0.3080808	0.322807	0.3125	0.2688	0.2577181	0.247482	0.2039381	0.202109	0.1438279	0.1120264	0.0782473	0.0358362	0.0177515	0.0037879	0.0045942	0.0062696	0.0132802	0.0111111	0.0121107	0.0184426	0.0124555	0.002611	0.0243161	0.007326	0.0	0.0191083	0.0	0.0	0.0068966	
Brown-headed Cowbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0229885	0.0521978	0.0465116	0.0665722	0.0511628	0.0322997	0.0352941	0.038961	0.0362573	0.037234	0.0272	0.0187919	0.018705	0.0154712	0.0052724	0.0	0.0016474	0.0015	0.0017065	0.0	0.0018939	0.0	0.0031348	0.0	0.0015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rusty Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038314	0.010989	0.0162791	0.0226629	0.0077519	0.003876	0.0026144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0091884	0.0047022	0.0225764	0.0365079	0.0363322	0.057377	0.0355872	0.002611	0.006079	0.0	0.0	0.0	0.0	0.0072993	0.0	
Brewer's Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056657	0.0046512	0.003876	0.0026144	0.005772	0.0046784	0.0066489	0.008	0.0026846	0.0057554	0.0056259	0.0105448	0.0011325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rusty/Brewer's Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001292	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0014065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Grackle	0.0054054	0.0	0.0	0.0	0.0081301	0.0	0.0169492	0.0	0.0	0.0175439	0.0915493	0.1097561	0.2413793	0.2335165	0.2209302	0.2450425	0.2356589	0.2583979	0.2457516	0.2373737	0.2795322	0.2566489	0.2336	0.2	0.1496403	0.1125176	0.1107206	0.0577576	0.062603	0.0359937	0.0375427	0.0426036	0.0189394	0.0137825	0.0188088	0.0199203	0.0174603	0.0155709	0.0143443	0.0124555	0.002611	0.0151976	0.007326	0.0074074	0.0318471	0.0060241	0.0	0.0206897	
grackle sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
blackbird sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153257	0.0192308	0.0395349	0.0580737	0.0666667	0.0503876	0.0418301	0.0194805	0.0128655	0.018617	0.0176	0.0147651	0.0330935	0.0196906	0.0228471	0.0192525	0.0247117	0.0031299	0.0238908	0.0130178	0.0037879	0.0091884	0.0062696	0.0053121	0.0142857	0.0034602	0.022541	0.0035587	0.0	0.006079	0.0	0.0	0.0	0.0	0.0	0.0	
Ovenbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0186047	0.0633075	0.2313725	0.3253968	0.3122807	0.331117	0.2944	0.2657718	0.1913669	0.1518987	0.0773286	0.0203851	0.0263591	0.0406886	0.0204778	0.0201183	0.0227273	0.0183767	0.0062696	0.0	0.0	0.0017301	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Northern Waterthrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014164	0.027907	0.0671835	0.0901961	0.0923521	0.0631579	0.0505319	0.0432	0.0214765	0.018705	0.0070323	0.0123023	0.011325	0.0065898	0.0203443	0.0136519	0.008284	0.0113636	0.0061256	0.0031348	0.001328	0.0031746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Louisiana/Northern Waterthrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011325	0.0	0.0015649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden-winged Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001292	0.0013072	0.007215	0.0046784	0.0106383	0.008	0.0040268	0.0086331	0.0014065	0.0017575	0.006795	0.0049423	0.0031299	0.0015	0.0035503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001292	0.0	7.215E-4	0.0	0.0026596	0.0016	0.0013423	0.0014388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brewster's Warbler (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001443	0.0011696	0.0	0.0032	0.0	0.0	0.0	0.0	0.0	0.0	0.0015649	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden-winged/Blue-winged Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-and-white Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0248062	0.0581395	0.1869281	0.2128427	0.1777778	0.1781915	0.1824	0.1288591	0.1021583	0.0914205	0.086116	0.0928652	0.1367381	0.1283255	0.1177474	0.1171598	0.0795455	0.0520674	0.0141066	0.002656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tennessee Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.001292	0.0235294	0.030303	0.0035088	0.0013298	0.0032	0.0067114	0.0	0.0028129	0.0	0.0033975	0.0131796	0.0093897	0.0153584	0.0627219	0.0681818	0.0673813	0.039185	0.0252324	0.0	0.0	0.0040984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Orange-crowned Warbler	0.0	0.0113636	0.0095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077519	0.0064599	0.027451	0.007215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045942	0.0109718	0.0239044	0.0285714	0.0138408	0.0081967	0.0088968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Nashville Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0186047	0.0581395	0.1751634	0.2186147	0.2187135	0.2619681	0.2496	0.1798658	0.1280576	0.0703235	0.0702988	0.0634202	0.1004942	0.1126761	0.1194539	0.1349112	0.1174242	0.0872894	0.0454545	0.0332005	0.0079365	0.0017301	0.0040984	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Virginia's Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Connecticut Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013072	0.002886	0.0023392	0.0013298	0.0016	0.0	0.0014388	0.0	0.0017575	0.0	0.0	0.0	0.0	0.0	0.0	0.0015314	0.0015674	0.001328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mourning Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003876	0.0196078	0.0887446	0.128655	0.1369681	0.0944	0.0711409	0.0834532	0.0506329	0.0316344	0.00906	0.0098847	0.0125196	0.0085324	0.0059172	0.0037879	0.0045942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Connecticut/MacGillivray's/Mourning Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Kentucky Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.215E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Yellowthroat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0465116	0.179085	0.3073593	0.3181287	0.2978723	0.2976	0.2765101	0.2676259	0.2616034	0.2706503	0.2015855	0.1647446	0.1126761	0.1228669	0.1266272	0.155303	0.1378254	0.1175549	0.0557769	0.0301587	0.0034602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hooded Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Redstart	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031008	0.0426357	0.269281	0.468254	0.4608187	0.4654255	0.4992	0.4255034	0.418705	0.3755274	0.254833	0.207248	0.2075783	0.1799687	0.1877133	0.1715976	0.1534091	0.101072	0.0454545	0.0212483	0.0	0.0	0.0020492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Kirtland's Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013072	0.0015	0.0023392	0.0013298	0.0032	0.0013423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cape May Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.0193798	0.048366	0.038961	0.0163743	0.0079787	0.0208	0.0	0.0015	0.0014065	0.0017575	0.00906	0.0411862	0.056338	0.0665529	0.043787	0.0284091	0.0153139	0.0031348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Parula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020155	0.0503876	0.1398693	0.2027417	0.1625731	0.2087766	0.2304	0.1624161	0.1539568	0.1054852	0.0702988	0.0385051	0.0411862	0.0485133	0.0341297	0.0591716	0.0568182	0.0398162	0.0109718	0.0132802	0.0	0.0	0.0020492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Magnolia Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142119	0.0784314	0.1024531	0.0643275	0.0651596	0.0688	0.0281879	0.018705	0.0225035	0.0140598	0.011325	0.0313015	0.0344288	0.0221843	0.0378698	0.0397727	0.0352221	0.0188088	0.0119522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bay-breasted Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0143791	0.015873	0.0023392	0.0	0.0	0.0	0.0	0.0	0.0	0.0011325	0.0082372	0.0125196	0.0119454	0.0142012	0.0208333	0.0137825	0.0141066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blackburnian Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0258398	0.0836601	0.1269841	0.1099415	0.1289894	0.1504	0.0926174	0.0733813	0.0576653	0.0456942	0.0317101	0.0477759	0.0641628	0.0341297	0.0426036	0.0246212	0.007657	0.0015674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Yellow Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077519	0.0374677	0.1163399	0.2027417	0.2023392	0.1848404	0.1616	0.1583893	0.1294964	0.1097046	0.059754	0.0419026	0.0428336	0.0391236	0.0221843	0.008284	0.0037879	0.0061256	0.0015674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chestnut-sided Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.0193798	0.1411765	0.2113997	0.2210526	0.2207447	0.2064	0.1798658	0.1669065	0.0942335	0.0720562	0.0305776	0.0345964	0.0547731	0.0460751	0.0390533	0.0189394	0.0122511	0.007837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blackpoll Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078431	0.018759	0.0023392	0.0026596	0.0	0.0	0.0	0.0	0.0	0.0011325	0.0016474	0.0031299	0.0051195	0.016568	0.0871212	0.0842266	0.0423197	0.0185923	0.0015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bay-breasted/Blackpoll Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003413	0.0035503	0.0056818	0.0137825	0.0015674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-throated Blue Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077519	0.0258398	0.0915033	0.0923521	0.0994152	0.1023936	0.1072	0.0684564	0.0604317	0.0506329	0.0579965	0.0283126	0.0510708	0.0469484	0.0273038	0.0248521	0.0416667	0.0260337	0.0172414	0.0053121	0.0015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Palm Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028329	0.0263566	0.0865633	0.1111111	0.0353535	0.0046784	0.0013298	0.0032	0.0013423	0.0	0.0014065	0.0017575	0.002265	0.0016474	0.0046948	0.0102389	0.0118343	0.0757576	0.1056662	0.1018809	0.1513944	0.1047619	0.0363322	0.0081967	0.0	0.0	0.0030395	0.0	0.0	0.0	0.0	0.0	0.0	
Pine Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010989	0.0046512	0.0283286	0.1302326	0.1666667	0.1529412	0.1948052	0.1824561	0.1648936	0.1952	0.166443	0.1496403	0.1518987	0.1370826	0.0838052	0.0543657	0.0422535	0.0460751	0.0556213	0.0700758	0.0673813	0.0517241	0.0517928	0.015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.0	0.0	0.0	
Yellow-rumped Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0076628	0.043956	0.0418605	0.0991501	0.2232558	0.3242894	0.3385621	0.2792208	0.2	0.1928191	0.2288	0.1597315	0.1323741	0.1364276	0.1564148	0.1279728	0.1383855	0.1580595	0.1484642	0.1715976	0.1988636	0.1975498	0.1739812	0.2709163	0.1920635	0.115917	0.0532787	0.0160142	0.002611	0.0	0.003663	0.0	0.0	0.0	0.0	0.0	
Prairie Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-throated Green Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014164	0.0372093	0.1175711	0.2535948	0.3030303	0.2678363	0.2845745	0.288	0.2268456	0.2230216	0.2278481	0.1739895	0.1370328	0.1186161	0.1251956	0.116041	0.1633136	0.1382576	0.0964778	0.0626959	0.0185923	0.0031746	0.0017301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canada Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001292	0.0104575	0.0584416	0.0690058	0.0611702	0.0384	0.0228188	0.0043165	0.0070323	0.0052724	0.0101925	0.0313015	0.0187793	0.0187713	0.0094675	0.0094697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wilson's Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001292	0.0287582	0.0670996	0.0222222	0.0013298	0.0016	0.0	0.0	0.0	0.0	0.0	0.0016474	0.0015649	0.0017065	0.0118343	0.0208333	0.0061256	0.0031348	0.001328	0.0	0.0	0.0020492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
new world warbler sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062016	0.0258398	0.0457516	0.02886	0.0210526	0.0212766	0.0112	0.0107383	0.0100719	0.0112518	0.0210896	0.0407701	0.0345964	0.0312989	0.0546075	0.0639053	0.0890152	0.0612557	0.0407524	0.0464807	0.0126984	0.0034602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Summer Tanager	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Scarlet Tanager	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077519	0.0379085	0.0562771	0.0573099	0.0531915	0.0448	0.0228188	0.0273381	0.0351617	0.0333919	0.0249151	0.0214168	0.0219092	0.0119454	0.0236686	0.0208333	0.0153139	0.0062696	0.001328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Tanager	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Cardinal	0.0216216	0.0113636	0.0190476	0.0214286	0.0162602	0.0462963	0.0932203	0.0	0.0190476	0.0087719	0.0422535	0.0243902	0.0344828	0.0164835	0.0232558	0.0269122	0.0108527	0.0271318	0.0143791	0.0180375	0.0105263	0.0119681	0.016	0.0107383	0.0215827	0.0253165	0.0140598	0.0147225	0.029654	0.0109546	0.0102389	0.0118343	0.0075758	0.0045942	0.007837	0.0185923	0.0047619	0.0224913	0.0122951	0.0142349	0.0052219	0.0486322	0.0549451	0.0666667	0.0318471	0.0421687	0.0729927	0.0137931	
Rose-breasted Grosbeak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0170543	0.1085271	0.220915	0.1984127	0.148538	0.1542553	0.1296	0.1288591	0.1151079	0.0843882	0.0773286	0.0554926	0.0955519	0.0672926	0.0443686	0.0579882	0.0189394	0.0336907	0.0172414	0.0079681	0.0015	0.0017301	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.0	0.0	0.0	
