









Frequency of observations in the selected location(s).:
Number of taxa: 	386

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	112.0	94.0	145.0	125.0	115.0	192.0	197.0	63.0	58.0	55.0	78.0	163.0	145.0	154.0	157.0	330.0	272.0	381.0	561.0	986.0	668.0	509.0	379.0	598.0	361.0	409.0	358.0	419.0	260.0	303.0	290.0	555.0	305.0	339.0	290.0	426.0	331.0	478.0	282.0	383.0	184.0	136.0	89.0	105.0	60.0	36.0	166.0	100.0	

Gray-cheeked Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035651	0.0020284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032787	0.0058997	0.0103448	0.0023474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swainson's Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007874	0.0427807	0.0212982	0.0359281	0.0353635	0.0316623	0.0351171	0.033241	0.0244499	0.0167598	0.0095465	0.0076923	0.0066007	0.0	0.0126126	0.0295082	0.0265487	0.0275862	0.0070423	0.0030211	0.0020921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hermit Thrush	0.0089286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012987	0.0127389	0.0484848	0.0514706	0.0446194	0.0516934	0.0588235	0.0568862	0.0687623	0.0686016	0.1371237	0.0720222	0.0880196	0.0418994	0.0405728	0.0153846	0.019802	0.0103448	0.0126126	0.0131148	0.0058997	0.0137931	0.0187793	0.021148	0.0146444	0.0177305	0.0	0.0	0.0	0.0	0.0095238	0.0	0.0	0.0	0.0	
Catharus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035651	0.0030426	0.0	0.0019646	0.0026385	0.0016722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036036	0.0065574	0.0029499	0.0	0.0023474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wood Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030303	0.0	0.0052493	0.0160428	0.0070994	0.002994	0.0019646	0.0131926	0.006689	0.0027701	0.0015	0.0111732	0.0071599	0.0038462	0.0033003	0.0034483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Robin	0.0089286	0.0106383	0.0206897	0.056	0.0695652	0.0677083	0.0456853	0.047619	0.1034483	0.1090909	0.2051282	0.3865031	0.3586207	0.3506494	0.4076433	0.3545455	0.3933824	0.3779528	0.4171123	0.3782961	0.3742515	0.3929273	0.4010554	0.3979933	0.3351801	0.3618582	0.3351955	0.2935561	0.25	0.1782178	0.1931034	0.1261261	0.1245902	0.1563422	0.1206897	0.1666667	0.18429	0.1422594	0.1950355	0.1383812	0.0978261	0.0588235	0.0674157	0.0015	0.0166667	0.0277778	0.0	0.01	
Bohemian Waxwing	0.0535714	0.0425532	0.0413793	0.104	0.0869565	0.1041667	0.0456853	0.047619	0.0172414	0.0545455	0.0769231	0.0429448	0.0068966	0.0064935	0.0191083	0.0030303	0.0	0.0	0.0	0.0010142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078329	0.0054348	0.0367647	0.0337079	0.0285714	0.0333333	0.0833333	0.0481928	0.03	
Cedar Waxwing	0.0178571	0.0015	0.0068966	0.048	0.0173913	0.015625	0.0	0.015873	0.0172414	0.0181818	0.0512821	0.0184049	0.0068966	0.0064935	0.0127389	0.0090909	0.0183824	0.0183727	0.0802139	0.1369168	0.2095808	0.237721	0.2902375	0.2842809	0.2742382	0.396088	0.3659218	0.3460621	0.3846154	0.3465347	0.3793103	0.3783784	0.2852459	0.2448378	0.1896552	0.1338028	0.0785498	0.0481172	0.0283688	0.0313316	0.0869565	0.0808824	0.0224719	0.0190476	0.0166667	0.0277778	0.060241	0.01	
House Sparrow	0.0892857	0.0212766	0.0482759	0.08	0.0347826	0.09375	0.0304569	0.0793651	0.0689655	0.0909091	0.0641026	0.0797546	0.0551724	0.0324675	0.0382166	0.0666667	0.0551471	0.0446194	0.0641711	0.0456389	0.0538922	0.0943026	0.0949868	0.0852843	0.0720222	0.0977995	0.1117318	0.1217184	0.0923077	0.0990099	0.0586207	0.0630631	0.0327869	0.0442478	0.0241379	0.028169	0.0513595	0.0271967	0.0673759	0.0339426	0.0217391	0.0073529	0.011236	0.0015	0.05	0.0833333	0.0903614	0.03	
Eurasian Tree Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0127389	0.0	0.0	0.0	0.0124777	0.0020284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Pipit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.0060606	0.0441176	0.0367454	0.0320856	0.0081136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054054	0.0491803	0.2094395	0.3413793	0.4084507	0.3111782	0.2050209	0.2624113	0.156658	0.1195652	0.0735294	0.011236	0.0	0.0	0.0	0.0	0.0	
Brambling	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1569038	0.0106383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Evening Grosbeak	0.0446429	0.0851064	0.1103448	0.104	0.1217391	0.1666667	0.1675127	0.0952381	0.1034483	0.0909091	0.0512821	0.0306748	0.0137931	0.012987	0.0	0.0030303	0.0073529	0.0104987	0.0124777	0.015213	0.001497	0.0019646	0.0	0.0	0.0	0.007335	0.0027933	0.0023866	0.0	0.0	0.0068966	0.0018018	0.0015	0.0029499	0.0	0.0015	0.0030211	0.0020921	0.0141844	0.0548303	0.0978261	0.0588235	0.0224719	0.0190476	0.05	0.1111111	0.0361446	0.06	
Pine Grosbeak	0.0714286	0.0957447	0.1310345	0.136	0.1565217	0.109375	0.1167513	0.1746032	0.1724138	0.1090909	0.0384615	0.0122699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0417755	0.076087	0.0955882	0.0337079	0.0761905	0.1	0.0833333	0.1144578	0.03	
House Finch	0.0	0.0106383	0.0068966	0.016	0.026087	0.0052083	0.0	0.0015	0.0517241	0.0363636	0.0512821	0.006135	0.0275862	0.025974	0.0	0.0060606	0.0294118	0.023622	0.0142602	0.010142	0.008982	0.0176817	0.0184697	0.0117057	0.0110803	0.00489	0.0055866	0.0167064	0.0038462	0.0033003	0.0034483	0.0108108	0.0131148	0.0	0.0034483	0.0023474	0.0090634	0.0125523	0.0106383	0.002611	0.0015	0.0	0.0	0.0	0.05	0.0	0.0060241	0.0	
Purple Finch	0.0625	0.0212766	0.0482759	0.048	0.0347826	0.1197917	0.1116751	0.1111111	0.0517241	0.0545455	0.0015	0.0245399	0.0068966	0.0194805	0.0382166	0.1	0.125	0.0892388	0.0659537	0.0385396	0.0374251	0.0196464	0.0263852	0.0317726	0.0193906	0.0366748	0.0111732	0.0095465	0.0192308	0.039604	0.0689655	0.0864865	0.0754098	0.1474926	0.1137931	0.1173709	0.1238671	0.2573222	0.1595745	0.151436	0.1521739	0.1176471	0.0674157	0.0	0.0015	0.0	0.0301205	0.02	
House/Purple Finch	0.0	0.0	0.0	0.0	0.0	0.015625	0.0050761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.0030303	0.0147059	0.0	0.0017825	0.0010142	0.0	0.0	0.0	0.0	0.0	0.002445	0.0	0.0	0.0	0.0	0.0	0.0	0.0032787	0.0	0.0	0.0	0.0	0.0	0.0	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Redpoll	0.0357143	0.0744681	0.0551724	0.088	0.173913	0.2395833	0.1725888	0.2222222	0.1896552	0.1272727	0.1025641	0.2331288	0.1586207	0.1233766	0.0828025	0.0424242	0.0036765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106383	0.0861619	0.1902174	0.1029412	0.1235955	0.047619	0.1166667	0.0277778	0.1144578	0.0015	
Red Crossbill	0.0015	0.0	0.0	0.0	0.0086957	0.0	0.0	0.0	0.0172414	0.0	0.025641	0.0184049	0.0	0.0015	0.0	0.0	0.0	0.0052493	0.0	0.0040568	0.0	0.0019646	0.0015	0.0016722	0.0	0.0	0.0	0.0015	0.0038462	0.0015	0.0034483	0.0018018	0.0	0.0	0.0034483	0.0023474	0.0030211	0.0	0.0141844	0.0078329	0.0108696	0.0147059	0.0224719	0.0095238	0.0	0.0	0.0120482	0.0	
White-winged Crossbill	0.0089286	0.0	0.0275862	0.056	0.0173913	0.0104167	0.0203046	0.015873	0.0	0.0	0.0512821	0.0184049	0.0137931	0.0	0.0063694	0.0	0.0036765	0.0026247	0.0	0.0010142	0.001497	0.0	0.0026385	0.0016722	0.0027701	0.0	0.0	0.0	0.0	0.0033003	0.0015	0.0018018	0.0	0.0	0.0	0.0	0.0	0.0041841	0.0248227	0.0417755	0.1141304	0.0808824	0.0224719	0.0095238	0.0333333	0.0	0.0421687	0.02	
crossbill sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pine Siskin	0.0535714	0.0212766	0.0482759	0.112	0.0956522	0.2083333	0.177665	0.1746032	0.1206897	0.1636364	0.2435897	0.190184	0.0758621	0.0584416	0.0573248	0.0484848	0.0882353	0.0761155	0.0909091	0.0324544	0.0224551	0.0078585	0.0026385	0.0016722	0.0083102	0.00489	0.0111732	0.0071599	0.0	0.0033003	0.0103448	0.0144144	0.0163934	0.0383481	0.0758621	0.0751174	0.1057402	0.0962343	0.1276596	0.1618799	0.1684783	0.1691176	0.0786517	0.0190476	0.0333333	0.0	0.0421687	0.0015	
American Goldfinch	0.2142857	0.1808511	0.1655172	0.16	0.1391304	0.1614583	0.2690355	0.2222222	0.1551724	0.1272727	0.2051282	0.196319	0.137931	0.0974026	0.1146497	0.0878788	0.1360294	0.1627297	0.2085561	0.1561866	0.1032934	0.0903733	0.1187335	0.0852843	0.0858726	0.1198044	0.1061453	0.124105	0.1653846	0.1815182	0.2034483	0.2756757	0.3147541	0.3333333	0.3241379	0.2652582	0.2205438	0.167364	0.141844	0.2428198	0.3641304	0.3161765	0.2921348	0.152381	0.1333333	0.1388889	0.2349398	0.11	
finch sp.	0.0	0.0	0.0	0.0	0.0	0.0052083	0.0152284	0.0	0.0	0.0	0.0015	0.006135	0.0068966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019646	0.0	0.0	0.0	0.0	0.0	0.0	0.0038462	0.0	0.0	0.0	0.0065574	0.0	0.0034483	0.0023474	0.0060423	0.0062762	0.0035461	0.0104439	0.0054348	0.0147059	0.011236	0.0380952	0.0333333	0.0	0.0120482	0.01	
Lapland Longspur	0.0178571	0.0106383	0.0068966	0.0	0.0173913	0.0260417	0.0253807	0.015873	0.0	0.0	0.0	0.0	0.0068966	0.0	0.0	0.0090909	0.0147059	0.0052493	0.0071301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147493	0.0586207	0.1079812	0.0876133	0.1171548	0.0921986	0.1122715	0.0434783	0.0220588	0.0	0.0	0.0	0.0015	0.0060241	0.01	
longspur sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snow Bunting	0.0625	0.0744681	0.0551724	0.088	0.0434783	0.0989583	0.0406091	0.0634921	0.0344828	0.0181818	0.0384615	0.190184	0.0896552	0.038961	0.044586	0.0212121	0.0147059	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030211	0.0104603	0.0886525	0.3002611	0.4836957	0.3823529	0.2134831	0.1142857	0.0166667	0.0555556	0.0903614	0.01	
Grasshopper Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052493	0.0	0.0	0.0	0.0019646	0.0	0.0033445	0.0027701	0.0	0.0015	0.0023866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chipping Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0324675	0.0382166	0.1030303	0.2352941	0.2572178	0.2869875	0.2251521	0.2290419	0.1886051	0.2242744	0.2324415	0.1634349	0.195599	0.1955307	0.1288783	0.1384615	0.1056106	0.1103448	0.0630631	0.0819672	0.0530973	0.0344828	0.0446009	0.021148	0.0251046	0.0248227	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Clay-colored Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073529	0.0446194	0.0374332	0.0344828	0.0239521	0.0117878	0.0158311	0.0133779	0.0166205	0.0122249	0.0055866	0.0047733	0.0	0.0	0.0068966	0.0	0.0032787	0.0176991	0.0	0.0023474	0.0090634	0.0	0.0035461	0.0	0.0	0.0073529	0.0	0.0	0.0	0.0	0.0	0.0	
Field Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060606	0.0036765	0.0052493	0.0017825	0.005071	0.005988	0.0078585	0.0015	0.0015	0.0	0.0	0.0083799	0.0	0.0	0.0	0.0015	0.0018018	0.0032787	0.0	0.0068966	0.0	0.0	0.0	0.0	0.0078329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spizella sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lark Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0010142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Tree Sparrow	0.1071429	0.0531915	0.0551724	0.04	0.0173913	0.0885417	0.0862944	0.0634921	0.0344828	0.0363636	0.0641026	0.0920245	0.0551724	0.1493506	0.1719745	0.1636364	0.1102941	0.0262467	0.0106952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0120846	0.0941423	0.2340426	0.2793734	0.2880435	0.0735294	0.0337079	0.0190476	0.0	0.0277778	0.0421687	0.04	
Fox Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	0.0519481	0.0700637	0.0181818	0.0073529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029499	0.0	0.0	0.0	0.0062762	0.0070922	0.0156658	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Dark-eyed Junco	0.0178571	0.0425532	0.0275862	0.016	0.026087	0.0572917	0.0558376	0.031746	0.0344828	0.0363636	0.0384615	0.1349693	0.1172414	0.2792208	0.3184713	0.2333333	0.1617647	0.0629921	0.0249554	0.0111562	0.007485	0.0078585	0.0158311	0.0117057	0.0027701	0.00489	0.0111732	0.0095465	0.0038462	0.0165017	0.0	0.0054054	0.0065574	0.0058997	0.0172414	0.0375587	0.0906344	0.3179916	0.1560284	0.1462141	0.1141304	0.0661765	0.0449438	0.0095238	0.05	0.0277778	0.0361446	0.0	
White-crowned Sparrow	0.0	0.0	0.0	0.0	0.0	0.0052083	0.0050761	0.0	0.0	0.0	0.0	0.0184049	0.0	0.0	0.0	0.0272727	0.125	0.1968504	0.1925134	0.035497	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147493	0.037931	0.2652582	0.326284	0.4058577	0.2411348	0.1436031	0.0217391	0.0073529	0.0	0.0	0.0	0.0	0.0	0.0	
Harris's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035461	0.0182768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-throated Sparrow	0.0	0.0106383	0.0	0.0	0.0	0.0260417	0.0152284	0.015873	0.0	0.0	0.0	0.0	0.0	0.025974	0.0636943	0.1515152	0.1985294	0.1496063	0.1319073	0.1217039	0.1392216	0.1001965	0.1108179	0.132107	0.0609418	0.1124694	0.047486	0.052506	0.05	0.0429043	0.0482759	0.0198198	0.0557377	0.0825959	0.1206897	0.1784038	0.1329305	0.1861925	0.0531915	0.0365535	0.0108696	0.0	0.0	0.0095238	0.0	0.0	0.0060241	0.0015	
Vesper Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.0090909	0.0110294	0.0104987	0.0089127	0.0030426	0.002994	0.0019646	0.005277	0.0	0.0	0.002445	0.0	0.0047733	0.0038462	0.0033003	0.0	0.0036036	0.0032787	0.0383481	0.0103448	0.0070423	0.0030211	0.0	0.0070922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
LeConte's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0026247	0.0017825	0.0	0.001497	0.0019646	0.0	0.0	0.0	0.0015	0.0027933	0.0	0.0015	0.0	0.0	0.0018018	0.0	0.0015	0.0034483	0.0046948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Savannah Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0191083	0.0666667	0.1102941	0.0866142	0.1390374	0.1054767	0.0823353	0.0628684	0.0791557	0.0401338	0.0443213	0.0415648	0.0307263	0.0286396	0.0153846	0.009901	0.0137931	0.0576577	0.1213115	0.2418879	0.2655172	0.2441315	0.1510574	0.0523013	0.0283688	0.0130548	0.0	0.0073529	0.0	0.0	0.0	0.0	0.0	0.0	
Henslow's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Song Sparrow	0.0	0.0	0.0068966	0.0	0.0	0.0	0.0	0.0	0.0172414	0.0	0.0512821	0.190184	0.2482759	0.3246753	0.4076433	0.3818182	0.3860294	0.3149606	0.4349376	0.4097363	0.4476048	0.4715128	0.5699208	0.4565217	0.4376731	0.5452323	0.4608939	0.4463007	0.4346154	0.3630363	0.3172414	0.3405405	0.2918033	0.3539823	0.3103448	0.3098592	0.2870091	0.3284519	0.2198582	0.1357702	0.0271739	0.0147059	0.011236	0.0	0.0	0.0	0.0	0.0	
Lincoln's Sparrow	0.0267857	0.0106383	0.0068966	0.0	0.0086957	0.0208333	0.0152284	0.0	0.0172414	0.0363636	0.0	0.0	0.0068966	0.0	0.0	0.0	0.0015	0.015748	0.0320856	0.0060852	0.005988	0.0019646	0.0026385	0.0033445	0.0	0.0	0.0083799	0.0047733	0.0076923	0.0132013	0.0103448	0.0144144	0.0098361	0.0383481	0.0241379	0.0258216	0.0181269	0.0083682	0.0141844	0.0052219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	
Swamp Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0254777	0.0242424	0.0845588	0.0761155	0.1176471	0.0953347	0.0973054	0.0687623	0.1055409	0.1003344	0.0720222	0.0953545	0.0893855	0.0501193	0.0230769	0.029703	0.037931	0.0306306	0.0295082	0.0560472	0.0551724	0.084507	0.0392749	0.0230126	0.0212766	0.0104439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Towhee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.0	0.0147059	0.015748	0.0213904	0.0020284	0.007485	0.0039293	0.0079156	0.0016722	0.0027701	0.002445	0.0055866	0.0015	0.0	0.0	0.0	0.0036036	0.0	0.0029499	0.0	0.0023474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
new world sparrow sp.	0.0	0.0	0.0	0.0	0.0	0.015625	0.0050761	0.0	0.0	0.0	0.0128205	0.0	0.0	0.0	0.0127389	0.0030303	0.0036765	0.0	0.0035651	0.0010142	0.001497	0.0	0.0	0.0	0.0	0.00489	0.0027933	0.0071599	0.0076923	0.0066007	0.0103448	0.0126126	0.0196721	0.0147493	0.0137931	0.0140845	0.0060423	0.0062762	0.0035461	0.0052219	0.0	0.0	0.0224719	0.0	0.0	0.0	0.0	0.0	
Yellow-breasted Chat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-headed Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020921	0.0	0.0	0.0054348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bobolink	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0209974	0.0534759	0.0496957	0.0419162	0.0235756	0.0290237	0.0250836	0.0138504	0.0015	0.0027933	0.0095465	0.0038462	0.0	0.0103448	0.018018	0.0262295	0.0235988	0.0310345	0.0093897	0.0030211	0.0020921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Meadowlark	0.0	0.0	0.0	0.0	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Meadowlark	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0184049	0.0275862	0.025974	0.0509554	0.0393939	0.0330882	0.0341207	0.0231729	0.030426	0.0224551	0.0098232	0.0184697	0.0150502	0.0193906	0.007335	0.0167598	0.0143198	0.0	0.0	0.0	0.0018018	0.0	0.0058997	0.0	0.0015	0.0030211	0.0020921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western/Eastern Meadowlark	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010142	0.0	0.0019646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Orchard Oriole	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036765	0.0	0.0106952	0.0020284	0.0	0.0	0.0	0.0016722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Baltimore Oriole	0.0089286	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110294	0.0787402	0.1693405	0.0669371	0.0224551	0.0275049	0.0131926	0.0100334	0.0027701	0.00978	0.0055866	0.0071599	0.0038462	0.0066007	0.0206897	0.0036036	0.0032787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-winged Blackbird	0.0	0.0	0.0	0.0	0.0	0.015625	0.0050761	0.0	0.0517241	0.1454545	0.1794872	0.2515337	0.2965517	0.3116883	0.3757962	0.3212121	0.3382353	0.3490814	0.3903743	0.341785	0.3353293	0.3045187	0.3456464	0.2692308	0.1883657	0.2713936	0.2625698	0.2171838	0.15	0.1419142	0.1413793	0.163964	0.1442623	0.1504425	0.1241379	0.1150235	0.1148036	0.1171548	0.1595745	0.1801567	0.1413043	0.0882353	0.0224719	0.0190476	0.0	0.0	0.0060241	0.0	
